track_id,year,key,key_confidence,time_signature,time_signature_confidence,mode,mode_confidence,end_of_fade_in,start_of_fade_out,energy,duration,danceability,tempo,loudness,top100
TRMMMQV12903CA201E,0,1,0.216,4,0.195,1,0.425,0.351,343.255,0,353.77587,0,167.85,-7.569,no
TRMMMMV128F14746A5,0,10,0.323,7,0.256,1,0.281,0.098,82.57,0,93.12608,0,120.997,-29.369,no
TRMMMPN128F426610E,1996,10,0.577,4,1,0,0.5,0.142,213.472,0,213.4722,0,135.747,-9.257,no
TRMMMNO128F93539AA,2001,7,0.256,3,0.824,1,0.341,7.146,307.386,0,319.81669,0,187.378,-7.185,no
TRMMMTG128F426B5BB,0,10,0.435,5,0.951,1,0.391,0.207,201.021,0,204.19873,0,92.085,-12.402,no
TRMMMPJ128F9306985,0,1,0.688,1,0.01,1,0.596,0,250.149,0,258.89914,0,157.862,-4.66,no
TRMMMRZ128F4265EB4,2004,4,0.749,4,0.235,1,0.602,0.218,253.701,0,253.70077,0,67.06,-3.278,no
TRMMMKD12903CF219E,2002,1,0.446,4,0.342,1,0.167,0.247,210.938,0,210.93832,0,207.903,-7.664,no
TRMMMRR12903CF395D,0,9,0.819,4,0.558,0,0.747,3.512,175.119,0,180.55791,0,132.156,-16.44,no
TRMMMJW12903CF239E,0,8,0.052,4,0.719,1,0.27,0.357,212.149,0,216.0322,0,179.396,-12.143,no
TRMMMWA128F1462C8C,0,1,0.427,4,1,0,0.262,0,215.986,0,236.042,0,98.099,-6.909,no
TRMMMOT128F931A571,0,11,0.754,4,0,0,0.509,2.438,453.178,0,466.99057,0,140.022,-7.8,no
TRMMMQN128F4238509,0,11,0.446,4,0.701,0,0.563,0,198.972,0,212.06159,0,120.703,-7.69,no
TRMMMKQ128F92EBCB5,2001,7,0.229,3,0.665,1,0.396,0,355.062,0,372.4273,0,191.665,-6.663,no
TRMMMQK128F428AB1F,1996,2,0.046,4,0.527,1,0.407,0.183,88.114,0,92.73424,0,148.577,-8.408,no
TRMMMPU128F42B134D,2007,10,0.51,5,0.228,1,0.586,0.084,146.332,0,155.19302,0,67.118,-13.588,no
TRMMMYP128F429A5E4,0,6,0.761,4,0,1,0.592,3.349,95.346,0,95.34649,0,118.772,-13.174,no
TRMMMKN12903CB44A5,1998,11,0.546,4,0.245,1,0.477,0.154,429.116,0,437.7073,0,132.926,-8.105,no
TRMMMUZ128F4238E64,0,7,0.176,4,0.545,1,0.466,0.073,451.791,0,456.59383,0,99.162,-5.688,no
TRMMMTP128F4276193,2003,4,0.777,4,0.36,1,0.742,0.258,235.079,0,246.54322,0,94.782,-7.957,no
TRMMMSA128F425FA38,0,11,0.605,4,0,1,0.625,0.525,141.871,0,141.87057,0,158.802,-7.572,no
TRMMMHS128F42A0971,1977,7,0.485,4,0,0,0.577,2.659,262.165,0,276.1922,0,168.762,-13.729,no
TRMMMJI12903CC3E5C,0,10,0.207,4,0.414,0,0.439,0,417.733,0,424.17587,0,144.993,-6.781,no
TRMMMDJ128F92CC9F6,2008,1,0,4,1,0,0.559,7.982,176.385,0,181.81179,0,119.919,-6.844,no
TRMMMBU128F9305AC3,1994,9,0.533,4,0,0,0.616,0.177,163.776,0,175.20281,0,156.753,-9.049,no
TRMMMFJ128F92E15AC,2007,5,0.746,4,0.999,0,0.295,0.073,219.899,0,228.44036,0,112.945,-7.711,no
TRMMMNI12903CE0AF1,0,6,0.432,4,0.616,0,0.345,0,241.058,0,241.05751,0,135.414,-11.773,no
TRMMMFG128F425087B,2005,10,0.828,4,0.659,0,0.667,4.807,279.406,0,282.93179,0,162.002,-3.828,no
TRMMMBM128F933EDF7,0,0,0.038,3,0.853,1,0.357,0,156.032,0,168.04526,0,86.363,-8.818,no
TRMMMLV128F14821BE,0,4,0.482,4,0.666,0,0.394,3.582,240.875,0,240.87465,0,141.562,-7.581,no
TRMMMDN12903CD37AD,0,4,0.493,1,0.081,0,0.386,3.529,203.122,0,209.50159,0,98.814,-7.576,no
TRMMMLF128F4228771,0,5,0.453,4,0.122,1,0.346,0.473,146.727,0,152.68526,0,89.747,-13.675,no
TRMMMXD128F932AD86,1993,6,0.887,4,0.989,0,0.714,0,134.362,0,137.50812,0,89.839,-11.214,no
TRMMMQA128F14A454A,2001,0,0.437,4,0,1,0.347,0.357,331.372,0,349.98812,0,109.398,-15.698,no
TRMMMGL128F92FD6AB,2003,7,0.896,4,0.6,1,0.852,0,197.364,0,201.1424,0,114.493,-11.477,no
TRMMMJM128F42648D0,0,4,0,1,0,1,0.216,2.763,123.878,0,130.0371,0,181.257,-8.014,no
TRMMMHB128F92F0E3C,0,9,0.43,3,0.724,0,0.426,0,113.371,0,113.37098,0,121.931,-4.715,no
TRMMWMW12903CC6062,1992,8,0.762,4,0.998,1,0.744,0.142,212.085,0,224.46975,0,118.028,-8.835,no
TRMMWDA128F9343B5B,0,2,0.668,4,0.214,1,0.63,0.142,221.466,0,232.82893,0,95.853,-9.313,no
TRMMWMT128F9320CFD,0,10,0.882,4,0.235,1,0.799,3.059,191.187,0,200.09751,0,75.507,-8.521,no
TRMMWDL128F9300D5D,2005,5,0.322,4,1,1,0.539,0.165,238.039,0,250.98404,0,135.598,-4.264,no
TRMMWJS12903CBB7F5,1979,8,0.22,3,1,1,0.428,2.183,230.986,0,244.40118,0,101.028,-9.759,no
TRMMWOM12903CB21B8,0,10,0.562,7,1,0,0.482,0.879,185.539,0,194.29832,0,121.421,-20.896,no
TRMMWYF128F42557B7,2004,10,0,1,0,0,0,0.38,12.277,0,12.2771,0,0,-14.337,no
TRMMWZE12903D0EB43,2004,2,0.966,1,0,1,0.99,0.084,152.241,0,152.24118,0,128.175,-6.768,no
TRMMWVS12903CDD6FB,2004,5,0.448,4,1,1,0.525,0,287.347,0,300.72118,0,119.997,-5.036,no
TRMMWRC128F93647F7,0,11,0.111,4,1,0,0.509,0.084,154.662,0,162.14159,0,99.968,-12.391,no
TRMMWCK128F92D4800,0,1,0.415,4,0.763,1,0.437,0.065,329.787,0,350.56281,0,97.203,-7.05,no
TRMMWLD128F9301BF2,0,1,0.72,5,1,1,0.543,0.218,191.292,0,194.5073,0,140.025,-4.668,no
TRMMWKH128F4280BCD,2008,4,0.689,4,0.978,1,0.669,0,195.698,0,200.6722,0,154.004,-6.873,no
TRMMWBU128F930B7CF,0,2,0.514,3,0.445,1,0.456,0.258,304.448,0,315.32363,0,191.869,-9.382,no
TRMMWCD128F9343198,0,11,0.235,4,0.907,0,0.098,2.177,527.552,0,531.17342,0,126.017,-11.258,no
TRMMWNY12903CF28D2,2003,7,0.939,4,0.193,1,0.659,0,271.029,0,279.30077,0,125.737,-6.772,no
TRMMWMT128F9345B1B,0,0,1,4,0.13,1,0.905,0.194,238.788,0,241.78893,0,91.974,-9.089,no
TRMMWNB12903C9A959,1988,9,0.766,4,0.167,1,0.338,0.212,319.083,0,322.71628,0,89.982,-7.889,no
TRMMWQF12903CC0CAC,2010,8,0.462,4,1,1,0.574,0,187.977,0,192.49587,0,213.979,-4.871,no
TRMMWVB128F9312434,0,6,0.765,4,0.272,1,0.638,0.293,273.966,0,279.84934,0,120.013,-11.818,no
TRMMWTJ128F9342FE6,0,2,0.172,4,0,1,0.26,0.299,219.283,0,225.95873,0,125.492,-8.988,no
TRMMWVS12903CD1D03,0,2,0.643,4,0.082,1,0.137,0.073,247.391,0,253.23057,0,191.927,-5.943,no
TRMMWIH12903CF90F8,0,2,0.297,4,0.204,0,0.363,0.324,175.148,0,180.13995,0,123.172,-21.25,no
TRMMWNW128F931511B,1990,5,0.449,1,0.201,0,0.568,0.349,189.742,0,195.10812,0,164.452,-4.585,no
TRMMWWF12903CAD485,0,8,0.793,4,0.83,1,0.577,1.146,224.049,0,241.162,0,166.401,-20.523,no
TRMMWFG128F92DFAA2,0,3,0.806,4,0.848,0,0.658,3.959,477.147,0,480.05179,0,125.159,-19.469,no
TRMMWPD128F4247095,2006,4,0.86,3,0.519,0,0.647,0.171,210.889,0,218.53995,0,82.009,-5.164,no
TRMMWQU12903CF447F,2009,0,0.118,3,0.671,1,0.267,0,379.629,0,394.23955,0,168.837,-7.122,no
TRMMWTW128F42783DD,0,2,0.427,1,0,1,0.482,0.298,192.592,0,215.09179,0,132.37,-26.023,no
TRMMWXK12903CDED07,2006,6,0.058,4,0,1,0.446,0.067,344.335,0,356.51873,0,82.17,-4.634,no
TRMMWHH128EF34A6C9,0,7,0.588,4,0.777,1,0.644,0,249.382,0,258.53342,0,131.061,-13.031,no
TRMMWHJ128F42869B2,1988,9,0.594,4,0.853,0,0.414,0,145.479,0,154.85342,0,150.887,-9.336,no
TRMMWAO128F93182D2,0,8,0.195,1,0,1,0.466,0,11.755,0,11.75465,0,47.649,-7.598,no
TRMMWVG12903CBF769,0,1,0.624,4,0.293,1,0.725,2.09,298.057,0,298.05669,0,93.052,-4.186,no
TRMMWBR128F930E399,0,1,0.267,4,0.613,1,0.324,0,283.678,0,291.68281,0,163.931,-5.51,no
TRMMWWE12903D067F2,2006,4,0.53,4,0.432,0,0.438,6.269,299.148,0,329.40363,0,144.005,-8.135,no
TRMMWAO128F42A53EB,2009,0,0.471,4,0.784,0,0.562,0,255.623,0,259.99628,0,93.384,-5.652,no
TRMMWCX128F92EF4C8,2005,5,0.238,4,0.168,0,0.327,0.177,163.654,0,168.33261,0,141.063,-3.438,no
TRMMWSE128F93041C5,2009,2,0.355,4,0.465,0,0.269,0,188.418,0,200.28036,0,97.077,-7.405,no
TRMMWJP12903CD8807,0,5,0.794,4,0.703,0,0.682,3.75,165.523,0,179.59138,0,168.024,-8.754,no
TRMMWJD12903CC0F05,1992,2,0.002,4,0.479,1,0.275,0,249.139,0,251.50649,0,86.2,-10.792,no
TRMMWTG128F4283F07,1994,0,0.758,1,0,1,0.667,0.34,189.492,0,194.53342,0,71.513,-14.914,no
TRMMWXW128F422976E,2008,7,0.691,4,0.666,1,0.446,0.171,221.269,0,225.35791,0,120.115,-5.232,no
TRMMWYY128F425E25D,0,9,0.205,1,0.148,0,0.493,0.229,249.342,0,258.32444,0,184.879,-9.207,no
TRMMWMR12903CF8643,2006,7,0.651,4,0.419,1,0.604,0.09,212.538,0,219.79383,0,130.02,-6.106,no
TRMMWRF128F1462252,0,1,0.797,4,0.997,1,0.607,0.636,250.749,0,250.74893,0,107.989,-5.32,no
TRMMWJM128F4227255,1990,2,1,4,0.945,1,0.991,0.502,210.036,0,214.72608,0,99.101,-16.003,no
TRMMWEZ128F1455EAC,0,8,0.415,4,0.199,1,0.498,2.38,155.202,0,161.95873,0,159.434,-11.271,no
TRMMWBF128F427D6B0,0,1,0.033,4,0,0,0.224,9.433,718.658,0,776.25424,0,38.14,-28.684,no
TRMMWBW128F149B929,0,2,0,4,0.3,1,0,0,419.248,0,435.09506,0,127.963,-9.669,no
TRMMWJY128F1469B8A,0,6,0.642,1,0.899,0,0.574,0,158.157,0,167.00036,0,195.338,-18.653,no
TRMMWAH128F92F9D00,0,2,0.827,4,0.967,1,0.779,0.403,172.362,0,182.5171,0,241.715,-12.337,no
TRMMWYJ128EF358EA7,2005,4,0.461,4,0.834,0,0.322,0,130.089,0,130.08934,0,135.011,-7.103,no
TRMMWWX128F92DAF12,0,0,0.651,3,0.517,1,0.624,0.157,301.279,0,324.30975,0,80.04,-9.989,no
TRMMWLC128F42679C7,0,1,0.394,4,0.631,0,0.384,0.142,489.494,0,497.50159,0,171.459,-6.15,no
TRMMWPX128F14965B8,1996,9,0.048,4,0.216,1,0.318,0.231,188.308,0,195.49995,0,85.916,-8.828,no
TRMMWSG128F92DD9AB,1990,8,0.516,3,0.662,1,0.749,0,372.924,0,372.92363,0,89.41,-14.242,no
TRMMGDQ128F4277AE7,2002,0,0.64,4,0.484,1,0.612,0.322,288.845,0,295.94077,0,94.86,-7.449,no
TRMMGCB128E079651D,2002,11,0,4,0.813,0,0.086,0,214.732,0,227.47383,0,90.666,-7.436,no
TRMMGQO12903CD4F19,0,0,0.006,4,0.175,1,0.268,2.839,365.296,0,377.0771,0,103.804,-20.068,no
TRMMGPD128F42AA230,0,1,0.885,4,0.913,1,0.835,3.088,661.438,0,678.89587,0,80.082,-14.64,no
TRMMGZK128F92CFC20,0,4,0.697,4,0.694,0,0.511,0,444.836,0,460.69506,0,125.013,-15.298,no
TRMMGIL128F92DBA59,2003,0,0,4,0,1,0,0.845,377.452,0,384.67873,0,149.986,-15.607,no
TRMMGRC12903CB459C,0,4,0.594,4,1,0,0.409,0.222,201.95,0,204.61669,0,89.966,-4.782,no
TRMMGCE128F42A9B17,0,10,0.338,5,0.914,0,0.459,0,516.023,0,531.74812,0,129.998,-7.025,no
TRMMGFX128F92E0CA1,0,10,0.819,4,0.444,1,0.701,0,174.388,0,181.99465,0,97.537,-11.915,no
TRMMGTX128F92FB4D9,0,6,0,4,0.665,0,0.28,3.64,300.884,0,307.51302,0,98.023,-6.173,no
TRMMGBF128F931B836,1979,1,0.415,4,0,1,0.373,0.354,217.693,0,232.51546,0,78.501,-12,no
TRMMGBQ12903CDF86A,0,1,0.38,4,0.805,0,0.562,0.984,214.825,0,226.19383,0,146.016,-5.412,no
TRMMGYY128F4289515,0,0,0.721,4,0.045,1,0.722,0,168.356,0,176.37832,0,87.994,-13.485,no
TRMMGHM128F4270EA7,1997,11,0.617,1,0.043,0,0.483,0.289,171.265,0,174.70649,0,136.494,-7.199,no
TRMMGKQ128F9325E10,0,11,0.726,5,0.781,0,0.543,0.996,283.591,0,285.70077,0,82.679,-11.533,no
TRMMGMC12903CF7FF0,1981,8,0.162,4,0.349,0,0.168,6.658,426.864,0,471.74485,0,139.019,-14.819,no
TRMMGDG12903CDB0E8,2000,9,0.099,4,1,1,0.456,0.392,553.488,0,617.53424,0,124.824,-16.496,no
TRMMGPB128F428B04A,2006,9,0.584,3,1,0,0.522,0,247.896,0,258.61179,0,101.793,-5.394,no
TRMMGEG12903CB4CFC,1995,7,0.125,4,0.504,1,0.186,0.258,181.197,0,193.64526,0,134.012,-9.386,no
TRMMGZG128F92FB665,0,10,0,4,0.357,0,0,0,93.309,0,93.30893,0,98.661,-4.322,no
TRMMGQU128F9340803,0,6,0.508,4,0.35,0,0.477,0.183,505.818,0,514.63791,0,136.923,-7.809,no
TRMMGAX128F428FD18,0,2,0.732,4,0,1,0.712,2.009,152.34,0,160.07791,0,98.789,-27.183,no
TRMMGGP128F934AD1D,1997,6,0.748,4,0,0,0.657,0.179,268.283,0,272.92689,0,80.064,-6.223,no
TRMMGEU12903CF009A,0,11,0.596,4,0.964,1,0.571,0.219,210.768,0,229.01506,0,85.194,-7.09,no
TRMMGST128F92F25EC,2007,6,0.739,4,0.866,1,0.705,0.316,170.162,0,175.59465,0,122.722,-15.301,no
TRMMGRZ12903CE1C82,0,4,0.462,4,0.459,1,0.63,0.376,669.095,0,706.40281,0,116.998,-14.288,no
TRMMGUF12903CB279D,2009,7,0.368,4,0.727,1,0.591,2.932,215.388,0,220.682,0,123.958,-10.12,no
TRMMGPI128F932E6D7,2004,4,0,4,0.637,1,0,0.148,185.364,0,185.36444,0,100.01,-5.995,no
TRMMGYR128F4282BAE,2007,11,0.622,4,0,1,0.522,0,434.579,0,444.73424,0,127.988,-8.948,no
TRMMGTM128F930282D,0,0,0.054,3,1,0,0.286,0.159,434.753,0,442.51383,0,93.352,-9.761,no
TRMMGPL12903CCDB98,2007,11,0.649,3,0.297,0,0.691,0.182,222.244,0,226.11546,0,67.826,-9.908,no
TRMMGDP128F933E59A,1978,7,0.83,1,0,1,0.643,0.16,120.036,0,133.58975,0,147.948,-11.278,no
TRMMGJZ128F4270235,0,0,1,4,0.731,1,0.758,2.072,313.51,0,319.05914,0,151.26,-12.626,no
TRMMGKQ128F934B4CE,2002,2,0.011,4,1,1,0.241,0,241.046,0,245.28934,0,109.967,-9.542,no
TRMMGEG128F9300DC5,1998,10,0.182,4,0.839,0,0.617,3.007,513.916,0,519.3922,0,128.069,-10.033,no
TRMMGCK128F932EC2E,2004,4,0.689,4,1,1,0.591,0.171,228.299,0,252.23791,0,108.885,-10.665,no
TRMMGKX128F421ADC1,0,1,0.384,4,0.179,1,0.384,0.39,131.146,0,136.88118,0,147.355,-8.008,no
TRMMGNC12903CABD4A,0,11,0.499,4,0.419,0,0.503,3.791,259.036,0,289.33179,0,167.04,-17.869,no
TRMMGSH128F4243869,1996,8,0.448,4,0,0,0.48,0.321,253.841,0,270.47138,0,119.758,-10.71,no
TRMMGGU128F14A93DD,2001,2,0.412,4,0.576,1,0.604,6.676,293.03,0,305.78893,0,140.087,-7.666,no
TRMMGYG128F4268B2A,0,7,0.361,5,1,1,0.291,0,182.622,0,182.62159,0,116.247,-6.075,no
TRMMGUF12903CAFF44,0,1,0.373,3,0.774,1,0.277,2.746,221.263,0,225.2273,0,135.653,-4.28,no
TRMMGIB12903D043E5,2007,10,0.587,1,0.254,1,0.567,0.386,103.851,0,113.78893,0,152.012,-19.155,no
TRMMGKT12903CA6C1A,0,7,0.621,4,0.964,1,0.686,4.656,158.064,0,169.40363,0,144.032,-10.506,no
TRMMGER128F9324C09,2003,2,0.011,4,0.905,1,0.433,0,168.182,0,172.06812,0,109.222,-5.752,no
TRMMGVE128F427B346,2002,4,0.236,4,0.825,0,0.294,8.777,163.184,0,171.54567,0,110.994,-10.976,no
TRMMGDF128F4243251,0,2,0.734,4,0.276,1,0.6,0.247,135.001,0,146.20689,0,117.574,-8.95,no
TRMMGXC12903CB18F6,2000,0,0.304,4,0.528,0,0.349,0.334,151.324,0,161.35791,0,167.843,-6.559,no
TRMMGRT128F93517C1,2007,2,0.604,7,0.457,1,0.705,3.477,164.171,0,178.88608,0,155.655,-18.946,no
TRMMGOA128F4290DB7,0,7,0.753,5,1,1,0.736,0.101,354.615,0,363.57179,0,91.971,-8.89,no
TRMMGVD128F42734AF,0,5,0.223,3,0.674,1,0.356,0.42,167.027,0,171.88526,0,118.126,-7.959,no
TRMMGZH128F14AE4CF,0,1,0.903,3,0.22,1,0.534,0.403,245.557,0,257.61914,0,124.38,-13.506,no
TRMMGMB128F9321A3E,0,1,0.49,4,0.685,1,0.351,0,181.801,0,185.25995,0,141.005,-7.437,no
TRMMHOK128F4273A4E,0,11,1,4,0.384,0,0.81,0.902,349.124,0,354.45506,0,128.989,-6.018,no
TRMMHXK128F42AF4AC,0,10,0.434,3,0.851,0,0.541,0,215.29,0,220.96934,0,101.861,-11.145,no
TRMMHGT128F42B91AD,2005,4,0.727,4,0.953,0,0.525,0.363,214.756,0,226.06322,0,90.49,-9.176,no
TRMMHAV128F9310BE2,0,1,0.563,1,0,1,0.515,0,206.739,0,216.63302,0,147.977,-4.291,no
TRMMHTC12903C9AF55,1988,2,0.645,4,0.73,1,0.651,0.192,217.368,0,221.59628,0,97.318,-22.987,no
TRMMHBF12903CF6E59,0,6,0.207,1,0,1,0.33,2.107,114.788,0,123.71546,0,132.41,-18.139,no
TRMMHWI128F423B6AD,0,4,0.178,4,0,1,0.223,0.098,350.197,0,350.1971,0,120.084,-6.952,no
TRMMHIV128F426E982,0,2,0.383,4,0,0,0.482,0.209,592.765,0,602.90567,0,46.079,-24.985,no
TRMMHDI128F42442F4,2007,7,0.076,3,0.803,1,0.532,0,260.104,0,270.78485,0,117.125,-7.363,no
TRMMHBW12903CAFDE7,1991,7,0.118,4,0.27,1,0.29,0.154,325.764,0,328.80281,0,136.832,-8.445,no
TRMMHRD128F4243970,0,1,0.121,1,0.362,0,0.371,0,325.904,0,347.97669,0,99.993,-5.199,no
TRMMHIC128F92E8AE7,1996,7,0.591,4,0,1,0.602,0.316,216.16,0,223.9473,0,119.301,-7.417,no
TRMMHOK128F930FC87,2003,3,0.37,4,0.473,0,0.356,0.88,210.129,0,220.57751,0,132.971,-7.916,no
TRMMHAK128F42667CA,0,9,0.454,4,0.539,1,0.248,0.132,233.906,0,239.75138,0,113.445,-6.769,no
TRMMHJT128F934B474,0,11,0,4,0.454,0,0.25,0,172.228,0,181.81179,0,183.791,-10.819,no
TRMMHGC128F9338059,2005,11,0.1,7,0.255,0,0.439,0.073,166.655,0,171.7024,0,118.594,-4.774,no
TRMMHYH128F4262566,2005,4,0.222,4,0.934,0,0.402,0.403,191.646,0,198.66077,0,123.853,-8.393,no
TRMMHEG128F42783F1,1989,5,0.34,4,0.947,1,0.545,0.399,165.622,0,179.51302,0,101.151,-10.23,no
TRMMHMD128F427428D,2004,8,0.026,4,1,1,0.184,2.659,175.647,0,181.39383,0,121.991,-9.098,no
TRMMHAK128F4244179,1977,11,0.067,4,0.231,0,0.454,2.99,111.113,0,114.99057,0,175.877,-11.582,no
TRMMHCQ128F92C9727,0,6,0,1,0,0,0.282,2.49,50.782,0,50.78159,0,98.199,-6.551,no
TRMMHXD128F92E344B,1998,10,0.455,4,0.91,0,0.511,1.025,637.626,0,643.36934,0,100.275,-12.468,no
TRMMHKG128F425EBC4,2005,1,0.658,4,1,0,0.755,0,303.333,0,303.33342,0,122.94,-4.8,no
TRMMHGY128F42956EC,2007,9,0.604,4,0.521,0,0.475,1.106,212.294,0,225.59302,0,130.019,-11.709,no
TRMMHKG12903CDB1B5,2010,11,0.557,4,0.428,0,0.62,0,379.896,0,386.32444,0,130.984,-6.58,no
TRMMHCB128F93243FD,0,2,0.805,3,0.247,1,0.736,0.195,159.817,0,172.32934,0,121.354,-17.488,no
TRMMHRF128F424C910,2007,9,0.47,4,0.78,0,0.565,0.694,398.884,0,410.90567,0,241.309,-13.36,no
TRMMHVC128F92F2941,1994,3,0.316,1,0,1,0.395,0.125,185.713,0,188.73424,0,100.459,-11.806,no
TRMMHFS128F93039A6,0,1,0,4,0.834,0,0.117,0,217.338,0,217.33832,0,140.02,-5.891,no
TRMMHIG128F4228C77,1995,0,0.384,4,1,1,0.517,0,257.28,0,257.27955,0,90.098,-5.413,no
TRMMHWW128F930BBAE,0,6,0.061,4,0.373,0,0.466,0.164,173.087,0,178.75546,0,145.223,-16.766,no
TRMMHBL128F42BA0A8,2008,2,0.438,4,0.91,1,0.599,0,221.634,0,225.95873,0,111.929,-4.338,no
TRMMHXQ12903CA60B8,0,9,0.139,4,0.4,0,0.253,0,189.466,0,189.46567,0,94.041,-5.798,no
TRMMHFO128F426E55C,0,7,0.045,3,1,1,0.393,0.263,328.574,0,333.92281,0,94.2,-9.506,no
TRMMHRA128F9301363,0,6,0.784,1,0,1,0.649,0.096,293.32,0,301.97506,0,99.812,-15.846,no
TRMMHND128F1479356,0,11,0.201,7,0.691,0,0.202,2.961,866.424,0,872.41098,0,86.697,-11.67,no
TRMMHEB128F930B953,0,2,0.031,1,0,1,0.288,0.113,218.244,0,223.79057,0,149.081,-7.701,no
TRMMHZK128F933648C,0,7,1,4,0.219,1,0.953,0,243.873,0,249.57342,0,83.719,-11.099,no
TRMMHMD128F42915F1,1999,1,0.534,1,0,1,0.557,0.328,252.558,0,258.42893,0,132.979,-6.661,no
TRMMHWM128F9316BD3,1975,7,0.811,4,0.046,1,0.779,0.467,210.454,0,220.76036,0,103.253,-15.965,no
TRMMHER12903CB1EBA,0,6,0.582,4,1,1,0.546,2.119,237.459,0,268.30322,0,84.646,-25.946,no
TRMMHFP128F935450F,0,5,0.378,4,0,1,0.511,3.094,49.528,0,49.52771,0,165,-13.123,no
TRMMHLC128F92D80ED,2005,7,0.113,4,0,1,0.328,0.067,75.146,0,78.2624,0,118.745,-3.737,no
TRMMHPJ12903CF3225,2010,4,0.402,4,0.67,1,0.436,0.56,198.258,0,213.78567,0,134.899,-6.471,no
TRMMHDT128F422F115,2001,2,0.071,4,0.841,0,0.334,0,195.5,0,207.85587,0,160.21,-5.701,no
TRMMHDN12903D03192,0,9,0.902,4,0,0,0.832,0.397,347.301,0,369.21424,0,137.513,-15.275,no
TRMMHAV128F427F9E8,0,7,0.704,1,0.232,1,0.601,0,185.08,0,195.91791,0,143,-6.911,no
TRMMHMD12903CEC613,1993,2,0.741,4,0.832,1,0.698,0.194,168.316,0,178.6771,0,140.369,-10.042,no
TRMMHMZ128F92F3424,0,5,0.209,5,0.728,1,0.573,0.189,228.084,0,230.94812,0,126.182,-6.552,no
TRMMHSM128F42B0CB8,0,2,0.232,5,0.634,0,0.207,0.2,300.031,0,302.34077,0,118.231,-12.757,no
TRMMHKH128F92FD60E,0,11,0.621,4,0.441,0,0.423,0.357,547.097,0,552.69832,0,128.094,-7.926,no
TRMMHXV128F930119C,0,10,0.763,5,0.766,0,0.725,0.403,160.52,0,174.13179,0,81.157,-19.506,no
TRMMHUV128F424E0C3,2007,0,0.501,4,0.813,1,0.662,8.586,296.681,0,313.41669,0,120.068,-4.271,no
TRMMHCS128F92E6CBC,2008,8,0.501,7,0.91,1,0.525,7.755,175.589,0,189.54404,0,65.13,-19.685,no
TRMMHCR128F42535E6,0,11,0.763,4,0,0,0.545,0,252.244,0,266.08281,0,137.994,-8.526,no
TRMMHSX128F92D8F4D,0,8,0.019,4,1,0,0.386,0.073,177.708,0,185.86077,0,92.497,-14.254,no
TRMMHPF128F931BDD6,2009,2,0.628,4,0.318,1,0.648,0,514.38,0,519.88853,0,97.929,-11.072,no
TRMMHIT12903CFAF12,1969,5,0.928,4,0.288,1,0.675,0,369.511,0,376.73751,0,75.549,-12.16,no
TRMMHMJ128F423816F,0,2,0.196,4,0.316,0,0.238,0.26,132.122,0,135.99302,0,148.874,-17.702,no
TRMMHWD128F14AE65F,0,5,0.716,1,0.052,1,0.705,0.514,156.949,0,161.09669,0,104.567,-20.056,no
TRMMHGZ12903CD9677,0,9,0.876,4,0.473,1,0.479,0.293,188.081,0,188.08118,0,124.401,-7.718,no
TRMMHJN128F92E2FF2,0,1,0.285,4,0.422,0,0.474,0.362,147.592,0,152.45016,0,194.718,-8.257,no
TRMMHVN128F428E67E,1982,10,0.332,4,1,0,0.383,1.222,263.094,0,274.02404,0,113.405,-13.508,no
TRMMCPK128F424A9DE,0,3,0.871,1,0.527,1,0.939,0.194,112.106,0,118.33424,0,92.492,-23.72,no
TRMMCKH128F1494939,2005,4,0.196,4,0.44,0,0.537,0.218,230.168,0,246.7522,0,81.034,-9.568,no
TRMMCTR128F145CE15,1975,4,0.101,4,0.162,1,0.056,0.27,353.344,0,367.51628,0,96.737,-15.303,no
TRMMCLQ128F428F2D9,0,8,0.049,3,0.702,0,0.127,0.218,193.231,0,209.50159,0,95.025,-14.589,no
TRMMCGW128F422C4B9,2006,8,0.127,4,0.142,1,0.098,0,283.08,0,285.88363,0,138.439,-6.351,no
TRMMCBE128F14ADF7B,0,1,0.348,4,0.569,1,0.345,0.463,229.384,0,247.50975,0,107.477,-8.23,no
TRMMCKG128F426E651,2007,2,0.541,4,0.656,1,0.677,0.421,253.91,0,271.38567,0,110.345,-6.884,no
TRMMCJR128F42667B2,2006,6,0.673,1,0.619,0,0.582,0.079,463.946,0,473.5473,0,82.651,-8.482,no
TRMMCTJ128F933AE36,2005,0,0.724,4,0.051,1,0.651,0,215.719,0,215.71873,0,164.04,-14.844,no
TRMMCRE128F42481FB,2008,1,0.566,4,1,0,0.716,0.096,208.149,0,222.1971,0,95.987,-8.184,no
TRMMCBU128E0791823,2001,11,0.24,3,1,0,0.323,0.258,180.535,0,189.12608,0,85.202,-3.792,no
TRMMCFW128F4285276,1988,8,0.353,4,0.206,1,0.473,0.311,283.034,0,293.3024,0,91.276,-8.757,no
TRMMCLY128F426B2EA,2007,10,0.189,1,1,0,0.33,0.076,226.186,0,229.48526,0,84.673,-2.811,no
TRMMCXU128F42A4DD1,2002,1,0.552,4,1,0,0.487,0,357.117,0,373.34159,0,140.557,-6.677,no
TRMMCNI128F42AC53B,2005,0,0.448,4,0.045,0,0.348,0,171.59,0,179.90485,0,100.966,-10.035,no
